timestamp,src_ip,dst_ip,src_port,dst_port,frame_length,udp_length,label
1786178349.9156623,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9179456,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178349.9180267,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9204445,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178349.9205132,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9229696,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178349.923052,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9256144,127.0.0.1,127.0.0.1,50068,5354,126,102,DNS_TUNNELING_SIM
1786178349.9257085,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9283714,127.0.0.1,127.0.0.1,50068,5354,102,78,DNS_TUNNELING_SIM
1786178349.9284513,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9311018,127.0.0.1,127.0.0.1,50068,5354,113,89,DNS_TUNNELING_SIM
1786178349.9311779,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9338517,127.0.0.1,127.0.0.1,50068,5354,103,79,DNS_TUNNELING_SIM
1786178349.9339292,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9366033,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178349.936687,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9393575,127.0.0.1,127.0.0.1,50068,5354,103,79,DNS_TUNNELING_SIM
1786178349.9394398,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.942023,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178349.9421096,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9445994,127.0.0.1,127.0.0.1,50068,5354,118,94,DNS_TUNNELING_SIM
1786178349.9446747,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9471562,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178349.947236,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.949728,127.0.0.1,127.0.0.1,50068,5354,97,73,DNS_TUNNELING_SIM
1786178349.949803,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9524035,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178349.9525354,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.954936,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178349.9550703,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9574952,127.0.0.1,127.0.0.1,50068,5354,104,80,DNS_TUNNELING_SIM
1786178349.9576528,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9600503,127.0.0.1,127.0.0.1,50068,5354,118,94,DNS_TUNNELING_SIM
1786178349.960202,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9626129,127.0.0.1,127.0.0.1,50068,5354,110,86,DNS_TUNNELING_SIM
1786178349.9627995,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9651957,127.0.0.1,127.0.0.1,50068,5354,110,86,DNS_TUNNELING_SIM
1786178349.965362,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9677484,127.0.0.1,127.0.0.1,50068,5354,117,93,DNS_TUNNELING_SIM
1786178349.9678864,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.970283,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178349.9704328,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.972844,127.0.0.1,127.0.0.1,50068,5354,115,91,DNS_TUNNELING_SIM
1786178349.9729867,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9754007,127.0.0.1,127.0.0.1,50068,5354,113,89,DNS_TUNNELING_SIM
1786178349.9755456,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9778051,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178349.977932,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.980304,127.0.0.1,127.0.0.1,50068,5354,102,78,DNS_TUNNELING_SIM
1786178349.9804385,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.982882,127.0.0.1,127.0.0.1,50068,5354,98,74,DNS_TUNNELING_SIM
1786178349.9829705,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9853947,127.0.0.1,127.0.0.1,50068,5354,123,99,DNS_TUNNELING_SIM
1786178349.9855049,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9879432,127.0.0.1,127.0.0.1,50068,5354,104,80,DNS_TUNNELING_SIM
1786178349.988047,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9904816,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178349.9905784,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9931636,127.0.0.1,127.0.0.1,50068,5354,114,90,DNS_TUNNELING_SIM
1786178349.993356,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9956613,127.0.0.1,127.0.0.1,50068,5354,100,76,DNS_TUNNELING_SIM
1786178349.995829,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178349.9981449,127.0.0.1,127.0.0.1,50068,5354,115,91,DNS_TUNNELING_SIM
1786178349.9982412,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0007043,127.0.0.1,127.0.0.1,50068,5354,118,94,DNS_TUNNELING_SIM
1786178350.000813,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0032632,127.0.0.1,127.0.0.1,50068,5354,119,95,DNS_TUNNELING_SIM
1786178350.0033684,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0058112,127.0.0.1,127.0.0.1,50068,5354,117,93,DNS_TUNNELING_SIM
1786178350.0059087,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.008387,127.0.0.1,127.0.0.1,50068,5354,122,98,DNS_TUNNELING_SIM
1786178350.0084953,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0109572,127.0.0.1,127.0.0.1,50068,5354,126,102,DNS_TUNNELING_SIM
1786178350.0110557,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0135536,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178350.013693,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0160768,127.0.0.1,127.0.0.1,50068,5354,114,90,DNS_TUNNELING_SIM
1786178350.0161953,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.018586,127.0.0.1,127.0.0.1,50068,5354,106,82,DNS_TUNNELING_SIM
1786178350.0186944,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0211377,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178350.0212333,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.023797,127.0.0.1,127.0.0.1,50068,5354,116,92,DNS_TUNNELING_SIM
1786178350.0239117,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0263739,127.0.0.1,127.0.0.1,50068,5354,98,74,DNS_TUNNELING_SIM
1786178350.0264685,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.029034,127.0.0.1,127.0.0.1,50068,5354,101,77,DNS_TUNNELING_SIM
1786178350.029224,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0315287,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178350.0316782,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0340264,127.0.0.1,127.0.0.1,50068,5354,127,103,DNS_TUNNELING_SIM
1786178350.0341847,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0362785,127.0.0.1,127.0.0.1,50068,5354,129,105,DNS_TUNNELING_SIM
1786178350.0363727,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0388353,127.0.0.1,127.0.0.1,50068,5354,112,88,DNS_TUNNELING_SIM
1786178350.0389864,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0413997,127.0.0.1,127.0.0.1,50068,5354,110,86,DNS_TUNNELING_SIM
1786178350.0415876,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0440907,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178350.0442307,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0467992,127.0.0.1,127.0.0.1,50068,5354,117,93,DNS_TUNNELING_SIM
1786178350.0470192,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0493853,127.0.0.1,127.0.0.1,50068,5354,123,99,DNS_TUNNELING_SIM
1786178350.0495236,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0518825,127.0.0.1,127.0.0.1,50068,5354,120,96,DNS_TUNNELING_SIM
1786178350.0520306,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0543551,127.0.0.1,127.0.0.1,50068,5354,102,78,DNS_TUNNELING_SIM
1786178350.0545173,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0565999,127.0.0.1,127.0.0.1,50068,5354,127,103,DNS_TUNNELING_SIM
1786178350.0569017,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0593786,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178350.059585,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0618505,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178350.0620325,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0644603,127.0.0.1,127.0.0.1,50068,5354,120,96,DNS_TUNNELING_SIM
1786178350.0646117,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.066991,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178350.0671012,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0696523,127.0.0.1,127.0.0.1,50068,5354,110,86,DNS_TUNNELING_SIM
1786178350.0697415,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0721955,127.0.0.1,127.0.0.1,50068,5354,113,89,DNS_TUNNELING_SIM
1786178350.072307,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0747728,127.0.0.1,127.0.0.1,50068,5354,115,91,DNS_TUNNELING_SIM
1786178350.0748742,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0771983,127.0.0.1,127.0.0.1,50068,5354,105,81,DNS_TUNNELING_SIM
1786178350.0773108,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0799725,127.0.0.1,127.0.0.1,50068,5354,113,89,DNS_TUNNELING_SIM
1786178350.08011,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0824685,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178350.0826488,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0849054,127.0.0.1,127.0.0.1,50068,5354,105,81,DNS_TUNNELING_SIM
1786178350.0850298,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.087279,127.0.0.1,127.0.0.1,50068,5354,105,81,DNS_TUNNELING_SIM
1786178350.0873504,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0895245,127.0.0.1,127.0.0.1,50068,5354,116,92,DNS_TUNNELING_SIM
1786178350.089559,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.0917804,127.0.0.1,127.0.0.1,50068,5354,117,93,DNS_TUNNELING_SIM
1786178350.0918276,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.094057,127.0.0.1,127.0.0.1,50068,5354,114,90,DNS_TUNNELING_SIM
1786178350.0941267,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.09633,127.0.0.1,127.0.0.1,50068,5354,117,93,DNS_TUNNELING_SIM
1786178350.0964508,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.099076,127.0.0.1,127.0.0.1,50068,5354,112,88,DNS_TUNNELING_SIM
1786178350.0992453,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1016796,127.0.0.1,127.0.0.1,50068,5354,110,86,DNS_TUNNELING_SIM
1786178350.1018414,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1042256,127.0.0.1,127.0.0.1,50068,5354,103,79,DNS_TUNNELING_SIM
1786178350.1043787,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1067927,127.0.0.1,127.0.0.1,50068,5354,117,93,DNS_TUNNELING_SIM
1786178350.106938,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1093447,127.0.0.1,127.0.0.1,50068,5354,126,102,DNS_TUNNELING_SIM
1786178350.1095016,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1118252,127.0.0.1,127.0.0.1,50068,5354,112,88,DNS_TUNNELING_SIM
1786178350.111956,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1142645,127.0.0.1,127.0.0.1,50068,5354,123,99,DNS_TUNNELING_SIM
1786178350.114421,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1166315,127.0.0.1,127.0.0.1,50068,5354,107,83,DNS_TUNNELING_SIM
1786178350.1168883,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1190877,127.0.0.1,127.0.0.1,50068,5354,114,90,DNS_TUNNELING_SIM
1786178350.1192644,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1215525,127.0.0.1,127.0.0.1,50068,5354,127,103,DNS_TUNNELING_SIM
1786178350.1216872,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.124254,127.0.0.1,127.0.0.1,50068,5354,128,104,DNS_TUNNELING_SIM
1786178350.124398,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1265767,127.0.0.1,127.0.0.1,50068,5354,108,84,DNS_TUNNELING_SIM
1786178350.1266916,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1292188,127.0.0.1,127.0.0.1,50068,5354,114,90,DNS_TUNNELING_SIM
1786178350.1293635,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1318588,127.0.0.1,127.0.0.1,50068,5354,123,99,DNS_TUNNELING_SIM
1786178350.1319942,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1348343,127.0.0.1,127.0.0.1,50068,5354,119,95,DNS_TUNNELING_SIM
1786178350.1350846,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1373472,127.0.0.1,127.0.0.1,50068,5354,118,94,DNS_TUNNELING_SIM
1786178350.1374912,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1398387,127.0.0.1,127.0.0.1,50068,5354,104,80,DNS_TUNNELING_SIM
1786178350.1399813,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1423445,127.0.0.1,127.0.0.1,50068,5354,122,98,DNS_TUNNELING_SIM
1786178350.142492,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1448205,127.0.0.1,127.0.0.1,50068,5354,115,91,DNS_TUNNELING_SIM
1786178350.1449776,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.147213,127.0.0.1,127.0.0.1,50068,5354,127,103,DNS_TUNNELING_SIM
1786178350.147329,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1498127,127.0.0.1,127.0.0.1,50068,5354,120,96,DNS_TUNNELING_SIM
1786178350.1499856,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1522806,127.0.0.1,127.0.0.1,50068,5354,97,73,DNS_TUNNELING_SIM
1786178350.152462,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1547635,127.0.0.1,127.0.0.1,50068,5354,116,92,DNS_TUNNELING_SIM
1786178350.1549082,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1572342,127.0.0.1,127.0.0.1,50068,5354,124,100,DNS_TUNNELING_SIM
1786178350.1573768,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.159701,127.0.0.1,127.0.0.1,50068,5354,107,83,DNS_TUNNELING_SIM
1786178350.15985,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.162161,127.0.0.1,127.0.0.1,50068,5354,104,80,DNS_TUNNELING_SIM
1786178350.1624377,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.164446,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178350.164626,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1671748,127.0.0.1,127.0.0.1,50068,5354,115,91,DNS_TUNNELING_SIM
1786178350.1673229,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1696205,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178350.1697714,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.172079,127.0.0.1,127.0.0.1,50068,5354,105,81,DNS_TUNNELING_SIM
1786178350.172228,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1745496,127.0.0.1,127.0.0.1,50068,5354,118,94,DNS_TUNNELING_SIM
1786178350.1747053,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1769989,127.0.0.1,127.0.0.1,50068,5354,107,83,DNS_TUNNELING_SIM
1786178350.1771445,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1794598,127.0.0.1,127.0.0.1,50068,5354,116,92,DNS_TUNNELING_SIM
1786178350.1796184,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1819503,127.0.0.1,127.0.0.1,50068,5354,99,75,DNS_TUNNELING_SIM
1786178350.1821017,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1842368,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178350.184356,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1867108,127.0.0.1,127.0.0.1,50068,5354,102,78,DNS_TUNNELING_SIM
1786178350.1868012,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1892648,127.0.0.1,127.0.0.1,50068,5354,128,104,DNS_TUNNELING_SIM
1786178350.1893494,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1917808,127.0.0.1,127.0.0.1,50068,5354,123,99,DNS_TUNNELING_SIM
1786178350.1918628,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1944993,127.0.0.1,127.0.0.1,50068,5354,101,77,DNS_TUNNELING_SIM
1786178350.19459,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1967015,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178350.1968162,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.1992364,127.0.0.1,127.0.0.1,50068,5354,99,75,DNS_TUNNELING_SIM
1786178350.1993434,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2018244,127.0.0.1,127.0.0.1,50068,5354,113,89,DNS_TUNNELING_SIM
1786178350.2019515,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2044964,127.0.0.1,127.0.0.1,50068,5354,121,97,DNS_TUNNELING_SIM
1786178350.2046752,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.206995,127.0.0.1,127.0.0.1,50068,5354,113,89,DNS_TUNNELING_SIM
1786178350.2071576,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.209525,127.0.0.1,127.0.0.1,50068,5354,115,91,DNS_TUNNELING_SIM
1786178350.209751,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2120075,127.0.0.1,127.0.0.1,50068,5354,105,81,DNS_TUNNELING_SIM
1786178350.2121556,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2146196,127.0.0.1,127.0.0.1,50068,5354,122,98,DNS_TUNNELING_SIM
1786178350.2147772,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2173886,127.0.0.1,127.0.0.1,50068,5354,104,80,DNS_TUNNELING_SIM
1786178350.21762,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2199812,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178350.220212,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.222338,127.0.0.1,127.0.0.1,50068,5354,121,97,DNS_TUNNELING_SIM
1786178350.2223904,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2250671,127.0.0.1,127.0.0.1,50068,5354,104,80,DNS_TUNNELING_SIM
1786178350.2251437,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.227747,127.0.0.1,127.0.0.1,50068,5354,114,90,DNS_TUNNELING_SIM
1786178350.2279274,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2303636,127.0.0.1,127.0.0.1,50068,5354,124,100,DNS_TUNNELING_SIM
1786178350.2305293,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2329895,127.0.0.1,127.0.0.1,50068,5354,119,95,DNS_TUNNELING_SIM
1786178350.2331305,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2353516,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178350.235468,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.238063,127.0.0.1,127.0.0.1,50068,5354,113,89,DNS_TUNNELING_SIM
1786178350.2382617,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2404811,127.0.0.1,127.0.0.1,50068,5354,110,86,DNS_TUNNELING_SIM
1786178350.240642,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2433891,127.0.0.1,127.0.0.1,50068,5354,108,84,DNS_TUNNELING_SIM
1786178350.2436428,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2458396,127.0.0.1,127.0.0.1,50068,5354,118,94,DNS_TUNNELING_SIM
1786178350.2459817,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2483597,127.0.0.1,127.0.0.1,50068,5354,102,78,DNS_TUNNELING_SIM
1786178350.2485,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2509048,127.0.0.1,127.0.0.1,50068,5354,109,85,DNS_TUNNELING_SIM
1786178350.2510333,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.253464,127.0.0.1,127.0.0.1,50068,5354,110,86,DNS_TUNNELING_SIM
1786178350.2535748,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2561278,127.0.0.1,127.0.0.1,50068,5354,122,98,DNS_TUNNELING_SIM
1786178350.2562003,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2586215,127.0.0.1,127.0.0.1,50068,5354,119,95,DNS_TUNNELING_SIM
1786178350.258783,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2613218,127.0.0.1,127.0.0.1,50068,5354,113,89,DNS_TUNNELING_SIM
1786178350.2614944,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2638865,127.0.0.1,127.0.0.1,50068,5354,111,87,DNS_TUNNELING_SIM
1786178350.2640536,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.266394,127.0.0.1,127.0.0.1,50068,5354,108,84,DNS_TUNNELING_SIM
1786178350.2665477,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.268887,127.0.0.1,127.0.0.1,50068,5354,127,103,DNS_TUNNELING_SIM
1786178350.2690315,127.0.0.1,127.0.0.1,5354,50068,44,20,DNS_TUNNELING_SIM
1786178350.2713823,127.0.0.1,127.0.0.1,50068,5354,110,86,DNS_TUNNELING_SIM
