timestamp,src_ip,dst_ip,src_port,dst_port,http_method,uri_length,decoded_uri_length,query_length,special_char_count,angle_bracket_count,script_keyword_count,event_handler_count,encoded_char_count,http_version,user_agent_length,frame_length,label
1786184489.0974102,127.0.0.1,127.0.0.1,58618,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.1249356,127.0.0.1,127.0.0.1,58619,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184489.1532528,127.0.0.1,127.0.0.1,58620,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184489.1779284,127.0.0.1,127.0.0.1,58621,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184489.204337,127.0.0.1,127.0.0.1,58622,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.2330194,127.0.0.1,127.0.0.1,58623,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184489.2592657,127.0.0.1,127.0.0.1,58624,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184489.2876012,127.0.0.1,127.0.0.1,58625,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184489.317276,127.0.0.1,127.0.0.1,58626,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.3430085,127.0.0.1,127.0.0.1,58627,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184489.3669424,127.0.0.1,127.0.0.1,58628,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184489.3906593,127.0.0.1,127.0.0.1,58629,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184489.4141335,127.0.0.1,127.0.0.1,58630,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.437768,127.0.0.1,127.0.0.1,58631,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184489.4612465,127.0.0.1,127.0.0.1,58632,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184489.483831,127.0.0.1,127.0.0.1,58633,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184489.507373,127.0.0.1,127.0.0.1,58634,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.5319223,127.0.0.1,127.0.0.1,58635,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184489.555853,127.0.0.1,127.0.0.1,58636,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184489.5894613,127.0.0.1,127.0.0.1,58637,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184489.6149533,127.0.0.1,127.0.0.1,58638,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.638912,127.0.0.1,127.0.0.1,58639,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184489.662727,127.0.0.1,127.0.0.1,58640,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184489.6878352,127.0.0.1,127.0.0.1,58641,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184489.7106457,127.0.0.1,127.0.0.1,58642,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.734572,127.0.0.1,127.0.0.1,58643,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184489.7581613,127.0.0.1,127.0.0.1,58644,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184489.783304,127.0.0.1,127.0.0.1,58645,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184489.806881,127.0.0.1,127.0.0.1,58646,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.8377607,127.0.0.1,127.0.0.1,58647,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184489.865977,127.0.0.1,127.0.0.1,58648,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184489.9057784,127.0.0.1,127.0.0.1,58649,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184489.944814,127.0.0.1,127.0.0.1,58650,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.9759786,127.0.0.1,127.0.0.1,58651,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.003046,127.0.0.1,127.0.0.1,58652,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.0286195,127.0.0.1,127.0.0.1,58653,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184490.0574994,127.0.0.1,127.0.0.1,58654,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184490.08933,127.0.0.1,127.0.0.1,58655,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.1138227,127.0.0.1,127.0.0.1,58656,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.1397247,127.0.0.1,127.0.0.1,58657,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184490.163829,127.0.0.1,127.0.0.1,58658,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184490.190985,127.0.0.1,127.0.0.1,58659,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.2153027,127.0.0.1,127.0.0.1,58660,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.2401192,127.0.0.1,127.0.0.1,58661,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184490.2636008,127.0.0.1,127.0.0.1,58662,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184490.2897997,127.0.0.1,127.0.0.1,58663,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.3176627,127.0.0.1,127.0.0.1,58664,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.3427632,127.0.0.1,127.0.0.1,58665,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184490.3699706,127.0.0.1,127.0.0.1,58666,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184490.3945136,127.0.0.1,127.0.0.1,58667,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.417686,127.0.0.1,127.0.0.1,58668,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.4408092,127.0.0.1,127.0.0.1,58669,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184490.4661188,127.0.0.1,127.0.0.1,58670,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184490.495098,127.0.0.1,127.0.0.1,58671,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.5203128,127.0.0.1,127.0.0.1,58672,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.5436215,127.0.0.1,127.0.0.1,58673,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184490.568032,127.0.0.1,127.0.0.1,58674,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184490.5949924,127.0.0.1,127.0.0.1,58675,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.6222217,127.0.0.1,127.0.0.1,58676,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.6442397,127.0.0.1,127.0.0.1,58677,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184490.6683235,127.0.0.1,127.0.0.1,58678,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184490.6958575,127.0.0.1,127.0.0.1,58679,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.7212799,127.0.0.1,127.0.0.1,58681,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.7460496,127.0.0.1,127.0.0.1,58682,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184490.7727776,127.0.0.1,127.0.0.1,58683,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184490.800366,127.0.0.1,127.0.0.1,58684,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.8257563,127.0.0.1,127.0.0.1,58685,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.8503597,127.0.0.1,127.0.0.1,58686,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184490.8747487,127.0.0.1,127.0.0.1,58687,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184490.903998,127.0.0.1,127.0.0.1,58688,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184490.9404795,127.0.0.1,127.0.0.1,58689,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184490.9671,127.0.0.1,127.0.0.1,58690,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.0004177,127.0.0.1,127.0.0.1,58691,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.0229533,127.0.0.1,127.0.0.1,58692,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.0434687,127.0.0.1,127.0.0.1,58693,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184491.0691645,127.0.0.1,127.0.0.1,58694,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.0971453,127.0.0.1,127.0.0.1,58695,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.1242611,127.0.0.1,127.0.0.1,58696,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.1505587,127.0.0.1,127.0.0.1,58697,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184491.1747885,127.0.0.1,127.0.0.1,58698,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.200544,127.0.0.1,127.0.0.1,58699,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.225135,127.0.0.1,127.0.0.1,58700,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.249773,127.0.0.1,127.0.0.1,58701,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184491.2722013,127.0.0.1,127.0.0.1,58702,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.2990296,127.0.0.1,127.0.0.1,58703,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.3270836,127.0.0.1,127.0.0.1,58704,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.354321,127.0.0.1,127.0.0.1,58705,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184491.379085,127.0.0.1,127.0.0.1,58706,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.4052613,127.0.0.1,127.0.0.1,58707,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.4291337,127.0.0.1,127.0.0.1,58708,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.4528193,127.0.0.1,127.0.0.1,58709,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184491.4761562,127.0.0.1,127.0.0.1,58710,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.5010276,127.0.0.1,127.0.0.1,58711,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.528129,127.0.0.1,127.0.0.1,58712,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.5572095,127.0.0.1,127.0.0.1,58713,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184491.5859635,127.0.0.1,127.0.0.1,58714,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.6164324,127.0.0.1,127.0.0.1,58715,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.6459162,127.0.0.1,127.0.0.1,58716,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.6878147,127.0.0.1,127.0.0.1,58717,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184491.7237902,127.0.0.1,127.0.0.1,58718,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.7541418,127.0.0.1,127.0.0.1,58719,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.7826433,127.0.0.1,127.0.0.1,58720,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.8054953,127.0.0.1,127.0.0.1,58721,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184491.8284187,127.0.0.1,127.0.0.1,58722,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.8509684,127.0.0.1,127.0.0.1,58723,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.872331,127.0.0.1,127.0.0.1,58724,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.8956265,127.0.0.1,127.0.0.1,58725,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184491.9173367,127.0.0.1,127.0.0.1,58726,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184491.9389691,127.0.0.1,127.0.0.1,58727,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184491.9619138,127.0.0.1,127.0.0.1,58728,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184491.9906447,127.0.0.1,127.0.0.1,58729,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184492.015324,127.0.0.1,127.0.0.1,58730,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184492.0509632,127.0.0.1,127.0.0.1,58731,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184492.0760095,127.0.0.1,127.0.0.1,58732,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184492.0980873,127.0.0.1,127.0.0.1,58733,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184492.1223545,127.0.0.1,127.0.0.1,58734,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184492.1477466,127.0.0.1,127.0.0.1,58735,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184492.1759925,127.0.0.1,127.0.0.1,58736,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184492.200492,127.0.0.1,127.0.0.1,58737,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184492.2266328,127.0.0.1,127.0.0.1,58738,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184492.2529273,127.0.0.1,127.0.0.1,58739,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184492.2781708,127.0.0.1,127.0.0.1,58740,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184492.3035257,127.0.0.1,127.0.0.1,58741,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184492.328428,127.0.0.1,127.0.0.1,58742,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184492.3558297,127.0.0.1,127.0.0.1,58743,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184492.3878913,127.0.0.1,127.0.0.1,58744,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184492.418582,127.0.0.1,127.0.0.1,58745,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184492.4464502,127.0.0.1,127.0.0.1,58746,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184492.4767601,127.0.0.1,127.0.0.1,58747,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184492.5028884,127.0.0.1,127.0.0.1,58748,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184492.5295177,127.0.0.1,127.0.0.1,58749,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184492.5577345,127.0.0.1,127.0.0.1,58750,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184492.582935,127.0.0.1,127.0.0.1,58751,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184492.6061945,127.0.0.1,127.0.0.1,58752,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184492.6359444,127.0.0.1,127.0.0.1,58753,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184492.6588705,127.0.0.1,127.0.0.1,58754,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184492.6943595,127.0.0.1,127.0.0.1,58755,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184492.721434,127.0.0.1,127.0.0.1,58756,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184492.749366,127.0.0.1,127.0.0.1,58757,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184492.7742927,127.0.0.1,127.0.0.1,58758,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184492.802215,127.0.0.1,127.0.0.1,58759,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184492.8317132,127.0.0.1,127.0.0.1,58760,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184492.8580575,127.0.0.1,127.0.0.1,58761,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184492.884338,127.0.0.1,127.0.0.1,58762,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184492.9091856,127.0.0.1,127.0.0.1,58763,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184492.9427032,127.0.0.1,127.0.0.1,58764,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184492.97154,127.0.0.1,127.0.0.1,58765,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184493.0033271,127.0.0.1,127.0.0.1,58766,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184493.0391448,127.0.0.1,127.0.0.1,58767,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184493.0658886,127.0.0.1,127.0.0.1,58768,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184493.0960124,127.0.0.1,127.0.0.1,58769,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184493.123458,127.0.0.1,127.0.0.1,58770,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184493.153578,127.0.0.1,127.0.0.1,58771,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184493.1799583,127.0.0.1,127.0.0.1,58772,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184493.2051861,127.0.0.1,127.0.0.1,58773,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184493.2283385,127.0.0.1,127.0.0.1,58774,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184493.2533154,127.0.0.1,127.0.0.1,58775,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184493.277195,127.0.0.1,127.0.0.1,58776,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184493.303298,127.0.0.1,127.0.0.1,58777,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184493.330151,127.0.0.1,127.0.0.1,58778,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184493.3676288,127.0.0.1,127.0.0.1,58779,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184493.3945181,127.0.0.1,127.0.0.1,58780,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184493.4248655,127.0.0.1,127.0.0.1,58781,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184493.451267,127.0.0.1,127.0.0.1,58782,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184493.4788923,127.0.0.1,127.0.0.1,58783,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184493.507471,127.0.0.1,127.0.0.1,58784,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184493.5349607,127.0.0.1,127.0.0.1,58785,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184493.5661793,127.0.0.1,127.0.0.1,58786,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184493.5926917,127.0.0.1,127.0.0.1,58787,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184493.6184597,127.0.0.1,127.0.0.1,58788,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184493.643509,127.0.0.1,127.0.0.1,58789,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184493.6710012,127.0.0.1,127.0.0.1,58790,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184493.7016785,127.0.0.1,127.0.0.1,58791,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184493.73592,127.0.0.1,127.0.0.1,58792,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184493.772702,127.0.0.1,127.0.0.1,58793,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184493.805268,127.0.0.1,127.0.0.1,58794,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184493.8325064,127.0.0.1,127.0.0.1,58795,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184493.8565533,127.0.0.1,127.0.0.1,58796,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184493.8821158,127.0.0.1,127.0.0.1,58797,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184493.9072683,127.0.0.1,127.0.0.1,58798,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184493.9385304,127.0.0.1,127.0.0.1,58799,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184493.9669106,127.0.0.1,127.0.0.1,58800,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184493.9950464,127.0.0.1,127.0.0.1,58801,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184494.043235,127.0.0.1,127.0.0.1,58802,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184494.0803037,127.0.0.1,127.0.0.1,58803,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184494.1164527,127.0.0.1,127.0.0.1,58804,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184494.1452324,127.0.0.1,127.0.0.1,58805,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184494.1740398,127.0.0.1,127.0.0.1,58806,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184494.2028768,127.0.0.1,127.0.0.1,58807,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184494.2338595,127.0.0.1,127.0.0.1,58808,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184494.26269,127.0.0.1,127.0.0.1,58809,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184494.292268,127.0.0.1,127.0.0.1,58810,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184494.3230548,127.0.0.1,127.0.0.1,58811,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184494.3548625,127.0.0.1,127.0.0.1,58812,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184494.386233,127.0.0.1,127.0.0.1,58813,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184494.41331,127.0.0.1,127.0.0.1,58814,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
